example_id,image_path,human_label,target_label,allowed_clip_labels,original_prediction_label,original_confidence,original_is_target,original_correct,high_confidence_failure,target_prob_orig,target_rank_orig,distractor_label,distractor_present,distractor_prob_orig,distractor_rank_orig,best_operator,post_prediction_label,post_is_target,target_prob_post,target_rank_post,distractor_prob_post,pairwise_margin_orig,pairwise_margin_post,margin_improved,oracle_improves_target_prob,oracle_improves_target_rank,oracle_decreases_distractor,oracle_recovers_top1,oracle_recovers_top3,oracle_recovers_top5,oracle_top5_or_pairwise,strong_pairwise_improvement,text_object_iou,n_text_boxes,n_object_boxes,n_dominant_objects,target_area_frac,max_text_area_frac,passes_ambiguity,is_directional_failure,is_strict_oracle_repairable,in_clean_subset
299,,vase,vase,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,clock,0.937173068523407,False,False,True,0.06262079626321793,2,clock,False,0.937173068523407,1,expanded_blur_1.25,clock,False,0.18304505944252014,2,0.8165280222892761,-0.8745522722601891,-0.633482962846756,True,True,False,True,False,True,True,True,True,0.008410973084886128,3,2,2,0.4624720982142857,0.002590880102040816,True,True,True,False
341,,clock,clock,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.5222815871238708,False,False,False,0.20867855846881866,2,umbrella,False,0.5222815871238708,1,expanded_blur_1.25,umbrella,False,0.33905524015426636,2,0.45298489928245544,-0.3136030286550522,-0.11392965912818909,True,True,False,True,False,True,True,True,True,0.0,1,1,0,0.06576849489795919,0.002152423469387755,True,True,True,False
348,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.309472918510437,False,False,False,0.0949595645070076,3,bus,False,0.309472918510437,1,gaussian_blur,bus,False,0.2661895155906677,2,0.3179151713848114,-0.2145133540034294,-0.05172565579414368,True,True,True,False,False,True,True,True,True,0.0,2,1,0,0.09693877551020408,0.00825095663265306,True,True,True,False
358,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,vase,0.37066152691841125,False,False,False,0.014836630783975124,9,vase,False,0.37066152691841125,1,gray_fill,vase,False,0.13052204251289368,4,0.2986104190349579,-0.35582489613443613,-0.1680883765220642,True,True,True,True,False,False,True,True,True,0.0,1,1,0,0.06341677295918367,0.005301339285714286,True,True,True,False
417,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,hot dog,0.6408444046974182,False,False,False,0.16427792608737946,2,hot dog,False,0.6408444046974182,1,expanded_blur_1.25,airplane,True,0.5335597395896912,1,0.2836255729198456,-0.47656647861003876,0.24993416666984558,True,True,True,True,True,True,True,True,True,0.004226975790956834,1,1,1,0.13552295918367346,0.02072704081632653,True,True,True,True
435,,sandwich,sandwich,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,hot dog,0.594230055809021,False,False,False,0.3283434510231018,2,hot dog,False,0.594230055809021,1,expanded_gray_fill_1.25,hot dog,False,0.4175380766391754,2,0.4836953282356262,-0.2658866047859192,-0.0661572515964508,True,True,False,True,False,True,True,True,True,0.0,5,1,1,0.10815927933673469,0.002650669642857143,True,True,True,False
436,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.36698463559150696,False,False,False,0.3143749237060547,2,bus,False,0.36698463559150696,1,expanded_blur_1.25,car,True,0.37688887119293213,1,0.23820006847381592,-0.05260971188545227,0.1386888027191162,True,True,True,True,True,True,True,True,True,0.0,1,3,2,0.19419642857142858,0.02108577806122449,True,True,True,False
452,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.6582130193710327,False,False,False,0.34159302711486816,2,bus,False,0.6582130193710327,1,gray_fill,bus,False,0.4688447117805481,2,0.5309495329856873,-0.31661999225616455,-0.06210482120513916,True,True,False,True,False,True,True,True,True,0.0018952213347773114,1,1,1,0.5858179209183674,0.004185267857142857,True,True,True,True
476,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.6440079808235168,False,False,False,0.010650084353983402,8,pizza,False,0.6440079808235168,1,gray_fill,pizza,False,0.06297020614147186,3,0.5246849656105042,-0.6333578964695334,-0.4617147594690323,True,True,True,True,False,True,True,True,True,0.0,2,1,0,0.08944515306122448,0.008091517857142858,True,True,True,False
494,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,clock,0.2168826460838318,False,False,False,0.1321016401052475,3,clock,False,0.2168826460838318,1,gray_fill,cell phone,False,0.17937085032463074,2,0.0847601369023323,-0.08478100597858429,0.09461071342229843,True,True,True,True,False,True,True,True,True,0.0,4,1,0,0.06068638392857143,0.06935586734693877,True,True,True,False
497,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.5347546339035034,False,False,False,0.3707430958747864,2,bus,False,0.5347546339035034,1,expanded_gray_fill_1.25,truck,True,0.7284345030784607,1,0.19053739309310913,-0.16401153802871704,0.5378971099853516,True,True,True,True,True,True,True,True,True,0.0,5,1,0,0.06636639030612244,0.015066964285714286,True,True,True,False
